Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
61.5,7.843,150.8,1182.7244,0.0,IDLE
62.0,7.843,152.9,1199.1947,0.0,IDLE
62.5,7.86,80.5,632.73,0.0,IDLE
63.0,7.864,81.5,640.9159999999999,0.0,IDLE
63.5,7.834,183.8,1439.8892,0.0,IDLE
64.0,7.843,151.4,1187.4302,0.0,IDLE
64.5,7.847,152.2,1194.3134,0.0,IDLE
65.0,7.864,80.7,634.6248,0.0,IDLE
65.5,7.86,80.7,634.302,0.0,IDLE
66.0,7.834,182.0,1425.788,0.0,IDLE
66.5,7.843,152.2,1193.7045999999998,0.0,IDLE
67.0,7.843,153.0,1199.979,0.0,IDLE
67.5,7.86,81.1,637.446,0.0,IDLE
68.0,7.86,81.1,637.446,0.0,IDLE
68.5,7.835,187.7,1470.6295,0.0,IDLE
69.0,7.847,151.9,1191.9593000000002,0.0,IDLE
69.5,7.843,153.7,1205.4690999999998,0.0,IDLE
70.0,7.864,81.9,644.0616,0.0,IDLE
70.5,7.86,81.4,639.8040000000001,0.0,IDLE
71.0,7.835,187.0,1465.145,0.0,IDLE
71.5,7.843,151.6,1188.9987999999998,0.0,IDLE
72.0,7.847,152.2,1194.3134,0.0,IDLE
72.5,7.86,80.8,635.088,0.0,IDLE
73.0,7.86,81.3,639.018,0.0,IDLE
73.5,7.834,185.1,1450.0734,0.0,IDLE
74.0,7.847,152.6,1197.4522,0.0,IDLE
74.5,7.843,154.3,1210.1749,0.0,IDLE
75.0,7.864,81.4,640.1296,0.0,IDLE
75.5,7.864,81.1,637.7704,0.0,IDLE
76.0,7.835,186.2,1458.877,0.0,IDLE
76.5,7.843,153.1,1200.7632999999998,0.0,IDLE
77.0,7.847,153.8,1206.8686000000002,0.0,IDLE
77.5,7.86,81.7,642.162,0.0,IDLE
78.0,7.864,81.3,639.3432,0.0,IDLE
78.5,7.835,189.1,1481.5985,0.0,IDLE
79.0,7.847,152.0,1192.7440000000001,0.0,IDLE
79.5,7.847,152.1,1193.5287,0.0,IDLE
80.0,7.864,80.5,633.052,0.0,IDLE
80.5,7.817,246.2,1924.5454,0.0,IDLE
81.0,7.847,151.9,1191.9593000000002,0.0,IDLE
81.5,7.847,152.0,1192.7440000000001,0.0,IDLE
82.0,7.864,81.3,639.3432,0.0,IDLE
82.5,7.834,184.3,1443.8062,0.0,IDLE
83.0,7.843,153.4,1203.1162,0.0,IDLE
83.5,7.847,151.1,1185.6817,0.0,IDLE
84.0,7.864,80.2,630.6928,0.0,IDLE
84.5,7.868,80.2,631.0136,0.0,IDLE
85.0,7.839,187.2,1467.4608,0.0,IDLE
85.5,7.847,153.1,1201.3757,0.0,IDLE
86.0,7.847,153.3,1202.9451000000001,0.0,IDLE
86.5,7.864,81.6,641.7023999999999,0.0,IDLE
87.0,7.864,81.6,641.7023999999999,0.0,IDLE
87.5,7.838,185.9,1457.0842,0.0,IDLE
88.0,7.847,153.1,1201.3757,0.0,IDLE
88.5,7.847,154.1,1209.2227,0.0,IDLE
89.0,7.864,80.2,630.6928,0.0,IDLE
89.5,7.821,246.4,1927.0944,0.0,IDLE
90.0,7.838,185.9,1457.0842,0.0,IDLE
90.5,7.847,153.7,1206.0839,0.0,IDLE
91.0,7.864,81.0,636.984,0.0,IDLE
91.5,7.864,81.0,636.984,0.0,IDLE
92.0,7.839,187.2,1467.4608,0.0,CHARGING
92.5,7.839,185.7,1455.7023,0.0,CHARGING
93.0,7.847,154.3,1210.7921000000001,0.0,CHARGING
93.5,7.847,154.8,1214.7156000000002,0.0,CHARGING
94.0,7.864,81.5,640.9159999999999,0.0,CHARGING
94.5,7.864,80.8,635.4112,0.0,CHARGING
95.0,7.839,187.9,1472.9481,0.0,CHARGING
95.5,7.843,153.5,1203.9005,0.0,CHARGING
96.0,7.847,155.1,1217.0697,0.0,CHARGING
96.5,7.864,81.4,640.1296,0.0,CHARGING
97.0,7.868,81.7,642.8156,0.0,CHARGING
97.5,7.839,188.4,1476.8676,0.0,CHARGING
98.0,7.847,153.3,1202.9451000000001,0.0,CHARGING
98.5,7.847,151.6,1189.6052,0.0,CHARGING
99.0,7.868,80.5,633.374,0.0,CHARGING
99.5,7.868,80.4,632.5872,0.0,CHARGING
100.0,7.842,182.8,1433.5176000000001,0.0,CHARGING
100.5,7.847,152.7,1198.2368999999999,0.0,CHARGING
101.0,7.847,154.0,1208.438,0.0,CHARGING
101.5,7.868,81.4,640.4552000000001,0.0,CHARGING
102.0,7.868,81.4,640.4552000000001,0.0,CHARGING
102.5,7.839,189.2,1483.1388,0.0,CHARGING
103.0,7.847,154.2,1210.0074,0.0,CHARGING
103.5,7.847,152.7,1198.2368999999999,0.0,CHARGING
104.0,7.868,81.3,639.6684,0.0,CHARGING
104.5,7.868,80.4,632.5872,0.0,CHARGING
105.0,7.838,182.8,1432.7864000000002,0.0,CHARGING
105.5,7.847,153.0,1200.5910000000001,0.0,CHARGING
106.0,7.847,152.5,1196.6675,0.0,CHARGING
106.5,7.872,80.7,635.2704,0.0,CHARGING
107.0,7.868,80.2,631.0136,0.0,CHARGING
107.5,7.842,183.2,1436.6544,0.0,CHARGING
108.0,7.847,152.8,1199.0216000000003,0.0,CHARGING
108.5,7.843,152.7,1197.6261,0.0,CHARGING
109.0,7.868,80.9,636.5212,0.0,CHARGING
109.5,7.868,81.0,637.308,0.0,CHARGING
110.0,7.842,184.4,1446.0647999999999,0.0,CHARGING
110.5,7.851,177.5,1393.5525,0.0,CHARGING
111.0,7.851,152.7,1198.8476999999998,0.0,CHARGING
111.5,7.868,80.6,634.1608,0.0,CHARGING
112.0,7.868,80.7,634.9476000000001,0.0,CHARGING
112.5,7.842,183.8,1441.3596,0.0,CHARGING
113.0,7.851,153.3,1203.5583000000001,0.0,CHARGING
113.5,7.851,154.1,1209.8391,0.0,CHARGING
114.0,7.868,81.4,640.4552000000001,0.0,CHARGING
114.5,7.868,81.7,642.8156,0.0,CHARGING
