Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
279.5,7.859,73.9,580.7801000000001,0.0,IDLE
280.0,7.856,80.1,629.2656,0.0,IDLE
280.5,7.834,183.6,1438.3223999999998,0.0,IDLE
281.0,7.839,151.1,1184.4729,0.0,IDLE
281.5,7.839,151.4,1186.8246000000001,0.0,IDLE
282.0,7.856,80.8,634.7647999999999,0.0,IDLE
282.5,7.86,81.8,642.948,0.0,IDLE
283.0,7.83,185.7,1454.031,0.0,IDLE
283.5,7.839,151.9,1190.7441000000001,0.0,IDLE
284.0,7.839,152.3,1193.8797000000002,0.0,IDLE
284.5,7.856,80.9,635.5504000000001,0.0,IDLE
285.0,7.856,80.8,634.7647999999999,0.0,IDLE
285.5,7.83,183.8,1439.154,0.0,IDLE
286.0,7.839,151.9,1190.7441000000001,0.0,IDLE
286.5,7.839,151.7,1189.1763,0.0,IDLE
287.0,7.856,80.5,632.408,0.0,IDLE
287.5,7.856,80.6,633.1936,0.0,IDLE
288.0,7.83,183.7,1438.3709999999999,0.0,IDLE
288.5,7.839,153.2,1200.9348,0.0,IDLE
289.0,7.839,154.6,1211.9094,0.0,IDLE
289.5,7.86,81.3,639.018,0.0,IDLE
290.0,7.86,81.1,637.446,0.0,IDLE
290.5,7.831,186.7,1462.0477,0.0,IDLE
291.0,7.839,178.4,1398.4776000000002,0.0,IDLE
291.5,7.831,188.6,1476.9266,0.0,IDLE
