Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
132,7.266,973.3,7071.9978,0.0,foo
133,7.293,910.0,6636.63,0.0,foo
134,7.412,493.6,3658.5632,0.0,foo
135,7.274,949.6,6907.3904,0.0,foo
136,7.276,953.6,6938.3936,0.0,foo
137,7.297,882.1,6436.6837,0.0,foo
138,7.427,477.6,3547.1352,0.0,foo
139,7.38,542.8,4005.8639999999996,0.0,foo
140,7.401,559.2,4138.6392000000005,0.0,foo
141,7.339,741.4,5441.1346,0.0,foo
142,7.315,484.9,3547.0435,0.0,foo
143,7.259,1032.3,7493.4657,0.0,foo
144,7.418,467.3,3466.4314,0.0,foo
145,7.367,549.4,4047.4298,0.0,foo
146,7.374,628.4,4633.821599999999,0.0,foo
147,7.428,450.4,3345.5712,0.0,foo
148,7.424,494.6,3671.9104,0.0,foo
149,7.414,541.7,4016.1638000000003,0.0,foo
150,7.433,458.8,3410.2604,0.0,foo
151,7.307,834.7,6099.152900000001,0.0,foo
152,7.401,565.4,4184.5253999999995,0.0,foo
153,7.318,811.8,5940.752399999999,0.0,foo
154,7.331,757.4,5552.4994,0.0,foo
155,7.321,737.9,5402.1659,0.0,foo
156,7.386,614.7,4540.1742,0.0,foo
157,7.482,267.7,2002.9314,0.0,foo
158,7.478,265.9,1988.4001999999998,0.0,foo
159,7.482,265.1,1983.4782000000002,0.0,foo
160,7.482,264.8,1981.2336000000003,0.0,foo
161,7.482,262.5,1964.025,0.0,foo
162,7.478,260.1,1945.0278,0.0,foo
163,7.482,261.0,1952.8020000000001,0.0,foo
164,7.482,260.3,1947.5646000000002,0.0,foo
165,7.38,658.9,4862.682,0.0,foo
166,7.265,1013.2,7360.898,0.0,foo
167,7.423,480.2,3564.5245999999997,0.0,foo
168,7.416,490.3,3636.0648,0.0,foo
169,7.413,852.9,6322.5477,0.0,foo
170,7.282,956.6,6965.961200000001,0.0,foo
171,7.409,503.1,3727.4679,0.0,foo
172,7.418,459.6,3409.3128,0.0,foo
173,7.422,473.2,3512.0903999999996,0.0,foo
174,7.278,904.5,6582.951,0.0,foo
175,7.418,476.0,3530.968,0.0,foo
176,7.41,511.2,3787.992,0.0,foo
177,7.422,456.8,3390.3696,0.0,foo
178,7.413,468.8,3475.2144000000003,0.0,foo
179,7.407,528.4,3913.8588,0.0,foo
180,7.363,753.2,5545.811600000001,0.0,foo
181,7.375,516.0,3805.5,0.0,foo
182,7.397,524.3,3878.2470999999996,0.0,foo
183,7.33,777.4,5698.342,0.0,foo
184,7.29,914.4,6665.976,0.0,foo
185,7.325,773.5,5665.8875,0.0,foo
186,7.396,520.0,3845.92,0.0,foo
187,7.404,516.8,3826.3871999999997,0.0,foo
188,7.282,962.7,7010.3814,0.0,foo
189,7.399,485.3,3590.7347,0.0,foo
