Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
64.0,7.195,585.0,4209.075,1182.4442076574876,DRIVING
64.5,7.195,590.9,4251.5255,1358.5458350689878,DRIVING
65.0,7.198,578.2,4161.8836,1225.833069492192,DRIVING
65.5,7.19,586.5,4216.935,1301.2834206545956,DRIVING
66.0,7.19,585.6,4210.464,1197.4910663982,DRIVING
66.5,7.195,951.4,6845.323,1279.3476691998003,DRIVING
67.0,7.192,800.7,5758.634400000001,1086.4791796374793,DRIVING
67.5,7.198,700.8,5044.3584,1223.797647560958,DRIVING
68.0,7.194,588.2,4231.5108,1172.4658201258876,DRIVING
68.5,7.195,586.8,4222.026,1220.7476857618396,DRIVING
69.0,7.197,587.8,4230.3966,1197.4910663982,DRIVING
69.5,7.19,588.5,4231.3150000000005,1302.3326311910223,DRIVING
70.0,6.911,825.8,5707.103799999999,1158.5671101708556,DRIVING
70.5,7.08,826.4,5850.912,1320.2339007040155,DRIVING
71.0,7.124,823.4,5865.901599999999,1259.6617058829554,DRIVING
71.5,6.754,826.7,5583.5318,1186.4474014349958,DRIVING
72.0,7.135,804.0,5736.54,1282.4699320272193,DRIVING
72.5,7.117,801.1,5701.4287,1212.6330580708877,DRIVING
73.0,6.772,1340.9,9080.5748,1220.7476857618396,DRIVING
73.5,7.107,801.5,5696.2605,1211.6206322681578,DRIVING
74.0,7.106,799.6,5681.9576,1241.1526426378994,DRIVING
74.5,7.118,778.0,5537.804,1204.5454904139199,DRIVING
75.0,6.735,1360.5,9162.9675,1370.3615566267981,DRIVING
75.5,7.097,804.1,5706.697700000001,1241.1526426378994,DRIVING
76.0,7.114,1024.5,7288.293,1098.9756301751997,DRIVING
76.5,7.11,808.3,5747.013,1150.6621977432796,DRIVING
77.0,7.036,1272.8,8955.4208,1121.2597795675395,DRIVING
77.5,6.903,892.5,6160.9275,1049.4185604377524,DRIVING
78.0,6.924,1187.3,8220.8652,1182.4442076574876,DRIVING
78.5,6.929,1189.5,8242.0455,1176.4521013821554,DRIVING
79.0,7.211,555.3,4004.2682999999997,1149.675986348472,DRIVING
79.5,7.209,579.7,4179.0573,1168.4863038781157,DRIVING
80.0,7.209,585.2,4218.7068,1208.5858917381556,DRIVING
80.5,7.209,579.0,4174.0109999999995,1164.5135526388394,DRIVING
81.0,7.217,577.2,4165.6524,1082.6484935766193,DRIVING
81.5,6.782,1304.5,8847.119,1135.9134221894221,DRIVING
82.0,7.211,587.1,4233.578100000001,1092.2378931197,DRIVING
82.5,7.202,590.9,4255.6618,1108.6369079335502,DRIVING
83.0,6.839,1240.8,8485.8312,1166.4990826324156,DRIVING
83.5,6.827,1288.3,8795.2241,1265.8618361695394,DRIVING
84.0,6.986,1251.9,8745.7734,1107.6688774990755,DRIVING
84.5,7.202,591.2,4257.8224,1157.5775162717998,DRIVING
85.0,7.21,583.7,4208.477,1157.5775162717998,DRIVING
85.5,7.139,1333.8,9521.9982,1082.6484935766193,DRIVING
86.0,7.186,1320.3,9487.675799999999,1164.5135526388394,DRIVING
86.5,7.198,588.1,4233.143800000001,1131.9964822702384,DRIVING
87.0,7.206,590.6,4255.863600000001,1135.9134221894221,DRIVING
87.5,7.206,601.9,4337.2914,1098.0118278710354,DRIVING
88.0,7.21,594.5,4286.345,1073.1013753366396,DRIVING
88.5,7.207,586.7,4228.3469000000005,1139.8371271171022,DRIVING
89.0,7.209,582.9,4202.1260999999995,1026.0000036832394,DRIVING
89.5,7.206,588.7,4242.172200000001,978.1358773219155,DRIVING
90.0,7.211,583.5,4207.6185000000005,1147.7048319979501,DRIVING
90.5,6.778,1292.8,8762.598399999999,970.8736407014593,DRIVING
91.0,7.283,389.9,2839.6417,1086.4791796374793,IDLE
91.5,7.283,386.7,2816.3361,1106.7012698776316,IDLE
92.0,7.283,387.3,2820.7059000000004,1142.7843453496873,IDLE
92.5,7.287,388.5,2830.9995,1171.4703068443978,IDLE
93.0,7.287,385.8,2811.3246,1158.5671101708556,CHARGING
93.5,7.135,383.0,2732.705,1146.7198890422355,CHARGING
94.0,7.163,384.0,2750.592,1104.7673230738383,CHARGING
94.5,7.163,380.2,2723.3726,1123.2081020143876,CHARGING
95.0,7.155,379.6,2716.0380000000005,1054.13398276598,CHARGING
95.5,7.151,380.1,2718.0951,1174.4581151279597,CHARGING
96.0,7.139,379.5,2709.2505,1040.9574374678953,CHARGING
96.5,7.136,379.3,2706.6848,1035.3357154077196,CHARGING
97.0,7.136,383.2,2734.5152,1121.2597795675395,CHARGING
97.5,7.14,380.8,2718.912,1084.5629909809877,CHARGING
98.0,7.123,386.8,2755.1764000000003,1055.078335670718,CHARGING
98.5,7.14,385.3,2751.042,1082.6484935766193,CHARGING
99.0,7.14,386.7,2761.038,1056.968309919288,CHARGING
99.5,7.136,386.7,2759.4912,1177.4497287287998,CHARGING
100.0,7.132,387.7,2765.0764,1131.9964822702384,CHARGING
100.5,7.128,385.8,2749.9824000000003,1040.9574374678953,CHARGING
101.0,7.131,385.8,2751.1398000000004,1178.4477788884756,CHARGING
101.5,7.131,385.1,2746.1481000000003,1157.5775162717998,CHARGING
102.0,7.131,385.4,2748.2873999999997,1225.833069492192,CHARGING
102.5,7.131,386.8,2758.2708000000002,1074.0541845019982,CHARGING
103.0,7.123,394.6,2810.7358000000004,1096.0854917017998,CHARGING
103.5,7.131,385.3,2747.5743,1123.2081020143876,CHARGING
104.0,7.135,384.5,2743.4075,1166.4990826324156,CHARGING
104.5,7.135,385.1,2747.6885,1095.1229578367277,CHARGING
105.0,7.127,387.7,2763.1378999999997,1177.4497287287998,CHARGING
105.5,7.143,385.8,2755.7694,1207.5751571875498,CHARGING
106.0,7.129,386.5,2755.3585,1190.4573602209996,CHARGING
106.5,7.132,385.0,2745.8199999999997,1170.4752163759397,CHARGING
107.0,7.128,385.9,2750.6951999999997,1180.4451476469196,CHARGING
107.5,7.127,392.5,2797.3475,1067.3933994181393,CHARGING
108.0,7.131,387.1,2760.4101,1118.3404669949996,CHARGING
108.5,7.131,386.8,2758.2708000000002,1172.4658201258876,CHARGING
109.0,7.131,387.3,2761.8363000000004,1072.1489889843115,CHARGING
109.5,7.135,385.4,2749.8289999999997,1201.5196289575679,CHARGING
110.0,7.139,384.2,2742.8038,1128.0863073595503,CHARGING
110.5,7.132,384.6,2742.9672,1121.2597795675395,CHARGING
111.0,7.132,384.9,2745.1067999999996,1138.8555666656355,CHARGING
111.5,7.127,386.2,2752.4474,1252.4474585415182,CHARGING
112.0,7.127,385.1,2744.6077,1125.1581157133594,CHARGING
112.5,7.128,389.3,2774.9304,1179.446251861182,CHARGING
113.0,7.131,385.3,2747.5743,1132.9750830304874,CHARGING
113.5,7.135,385.2,2748.402,1089.35663371995,CHARGING
114.0,7.136,383.2,2734.5152,1144.7512715698997,CHARGING
114.5,7.136,384.3,2742.3648000000003,1218.7164919609154,CHARGING
115.0,7.132,383.2,2732.9824,1213.645906686648,CHARGING
115.5,7.132,385.4,2748.6728,1123.2081020143876,CHARGING
116.0,7.131,384.6,2742.5826,1150.6621977432796,CHARGING
116.5,7.131,386.9,2758.9838999999997,1122.2337293844475,CHARGING
117.0,7.135,385.6,2751.256,1129.0632168676755,CHARGING
117.5,7.135,384.2,2741.267,1240.1283780703022,CHARGING
118.0,7.136,385.7,2752.3552,1177.4497287287998,CHARGING
118.5,7.132,385.2,2747.2464,1166.4990826324156,CHARGING
119.0,7.129,385.1,2745.3779,1228.8893734867752,CHARGING
119.5,7.136,385.9,2753.7824,1231.949482798638,CHARGING
120.0,7.128,388.7,2770.6536,1170.4752163759397,CHARGING
120.5,7.131,386.5,2756.1315,1141.8015164591277,CHARGING
121.0,7.132,385.9,2752.2387999999996,1231.949482798638,CHARGING
121.5,7.14,385.0,2748.9,1158.5671101708556,CHARGING
122.0,7.128,385.8,2749.9824000000003,1276.2292116896595,CHARGING
122.5,7.136,386.0,2754.496,1187.44925691195,CHARGING
123.0,7.131,387.6,2763.9756,1215.6728723572621,CHARGING
123.5,7.135,387.8,2766.953,1165.5061062291118,CHARGING
124.0,7.136,385.6,2751.6416000000004,1108.6369079335502,CHARGING
124.5,7.135,385.3,2749.1155,1132.9750830304874,CHARGING
125.0,7.139,386.0,2755.654,1328.7003088367596,CHARGING
125.5,7.135,385.7,2751.9694999999997,1238.0811173742,CHARGING
126.0,7.135,385.4,2749.8289999999997,1182.4442076574876,CHARGING
126.5,7.139,386.6,2759.9374000000003,1190.4573602209996,CHARGING
127.0,7.143,382.8,2734.3404,1169.4805487205117,CHARGING
127.5,7.143,379.5,2710.7685,1191.460906950078,CHARGING
128.0,7.147,379.4,2711.5717999999997,1272.0771877252394,CHARGING
128.5,7.135,379.9,2710.5865,1259.6617058829554,CHARGING
129.0,7.139,380.7,2717.8173,1231.949482798638,CHARGING
129.5,7.139,382.5,2730.6675,1208.5858917381556,CHARGING
130.0,7.143,380.1,2715.0543000000002,1185.4459687710719,CHARGING
130.5,7.143,379.6,2711.4828,1208.5858917381556,CHARGING
131.0,7.147,379.7,2713.7159,1326.5811699253877,CHARGING
131.5,7.136,380.3,2713.8208,1252.4474585415182,CHARGING
132.0,7.136,379.9,2710.9664,1307.5850260686195,CHARGING
132.5,7.135,388.8,2774.088,1300.2346329312,CHARGING
133.0,7.139,385.8,2754.2262,1273.1145594967982,CHARGING
133.5,7.127,390.0,2779.5299999999997,1153.6233688058878,CHARGING
134.0,7.136,384.2,2741.6512,1276.2292116896595,CHARGING
134.5,7.136,385.6,2751.6416000000004,1241.1526426378994,CHARGING
135.0,7.136,386.9,2760.9184,1225.833069492192,CHARGING
135.5,7.135,388.1,2769.0935,1343.5816362758355,CHARGING
136.0,7.147,382.9,2736.5863,1294.9970365096876,CHARGING
136.5,7.131,384.3,2740.4433000000004,1276.2292116896595,CHARGING
137.0,7.172,385.3,2763.3716,1259.6617058829554,CHARGING
137.5,7.248,386.1,2798.4528,1290.8145700070354,CHARGING
138.0,7.243,388.3,2812.4569,1308.6367734832318,CHARGING
138.5,7.247,383.4,2778.4997999999996,1155.5995969127823,CHARGING
139.0,7.255,383.3,2780.8415,1194.474084015499,IDLE
139.5,7.179,606.5,4354.0635,1225.833069492192,DRIVING
140.0,6.744,1296.7,8744.9448,1140.8191103815996,DRIVING
140.5,7.191,583.3,4194.5103,1136.8937142017955,DRIVING
141.0,7.19,591.1,4250.009,1168.4863038781157,DRIVING
141.5,6.978,1221.1,8520.835799999999,1162.5297138973876,DRIVING
142.0,7.182,582.7,4184.951400000001,1208.5858917381556,DRIVING
142.5,7.182,582.6,4184.233200000001,1256.567348715582,DRIVING
143.0,7.186,1265.2,9091.7272,1197.4910663982,DRIVING
143.5,7.183,574.1,4123.7603,1184.4449589201797,DRIVING
144.0,7.182,590.4,4240.2528,1170.4752163759397,DRIVING
144.5,7.178,576.6,4138.8348000000005,1208.5858917381556,DRIVING
145.0,7.181,1229.7,8830.4757,1181.4444662456879,DRIVING
145.5,7.177,572.5,4108.8324999999995,1089.35663371995,DRIVING
146.0,7.177,706.0,5066.9619999999995,1221.763916881848,DRIVING
146.5,7.166,590.1,4228.6566,1117.3682084302154,DRIVING
147.0,7.166,1017.1,7288.538600000001,1113.4834023013873,DRIVING
147.5,7.174,591.2,4241.268800000001,1103.800983891488,DRIVING
148.0,7.17,575.8,4128.486,1201.5196289575679,DRIVING
148.5,7.118,581.4,4138.4052,1184.4449589201797,DRIVING
149.0,7.174,587.4,4214.0076,1160.5475664080595,DRIVING
149.5,7.174,584.8,4195.3552,1125.1581157133594,DRIVING
150.0,6.752,641.7,4332.758400000001,1190.4573602209996,DRIVING
150.5,7.178,578.7,4153.908600000001,1177.4497287287998,DRIVING
151.0,7.178,580.0,4163.24,1109.6053611810553,DRIVING
151.5,7.179,587.1,4214.7909,1093.199158545678,DRIVING
152.0,7.178,588.7,4225.6886,1110.5742372415916,DRIVING
152.5,7.158,572.2,4095.8076000000005,1153.6233688058878,DRIVING
153.0,7.17,586.5,4205.205,1084.5629909809877,DRIVING
153.5,7.174,582.4,4178.1376,1166.4990826324156,DRIVING
154.0,7.167,582.6,4175.4942,1093.199158545678,DRIVING
154.5,7.173,585.1,4196.9223,1093.199158545678,DRIVING
155.0,7.174,580.8,4166.6592,1135.9134221894221,DRIVING
155.5,7.169,584.5,4190.2805,1029.7292146166592,DRIVING
156.0,7.159,591.2,4232.4008,1086.4791796374793,DRIVING
156.5,6.799,1182.8,8041.8572,1169.4805487205117,DRIVING
157.0,6.731,1473.5,9918.1285,1108.6369079335502,DRIVING
157.5,6.678,810.5,5412.519,1041.8958709902006,DRIVING
158.0,7.081,788.6,5584.0766,1037.2079315089873,DRIVING
158.5,6.689,1174.9,7858.906100000001,1036.2716120518378,DRIVING
159.0,6.686,1338.3,8947.8738,1015.7795556913923,DRIVING
159.5,7.079,813.3,5757.350699999999,1037.2079315089873,DRIVING
160.0,6.677,1362.4,9096.7448,993.6579779094723,DRIVING
160.5,6.93,1198.7,8306.991,967.2526699039753,DRIVING
161.0,7.097,1241.2,8808.796400000001,1021.3480033096619,DRIVING
161.5,7.09,810.5,5746.445,1079.7799185677995,DRIVING
162.0,6.643,1468.2,9753.2526,1084.5629909809877,DRIVING
162.5,6.849,1432.2,9809.1378,957.3298822859522,DRIVING
163.0,7.116,1415.1,10069.851599999998,1037.2079315089873,DRIVING
163.5,7.117,761.3,5418.1721,1064.545119434808,DRIVING
164.0,7.108,812.0,5771.696,1086.4791796374793,DRIVING
164.5,7.109,778.1,5531.5129,969.967763782542,DRIVING
165.0,6.768,1375.2,9307.3536,1009.3022714629876,DRIVING
165.5,6.847,1214.5,8315.6815,903.2320120020797,DRIVING
166.0,6.84,1211.4,8285.976,977.2266178987499,DRIVING
166.5,7.093,813.7,5771.574100000001,1061.7006447687556,DRIVING
167.0,7.021,1318.0,9253.678,880.6521048945555,DRIVING
167.5,6.866,1219.2,8371.0272,974.5013765074395,DRIVING
168.0,6.891,1172.7,8081.0757,1025.0687579824619,DRIVING
168.5,6.715,1117.8,7506.026999999999,971.7799404334081,DRIVING
169.0,7.108,810.4,5760.3232,1034.4002415766324,DRIVING
169.5,6.909,1216.2,8402.7258,1003.7668032611356,DRIVING
170.0,7.1,991.7,7041.07,978.1358773219155,DRIVING
170.5,7.13,778.1,5547.853,947.4582550446796,DRIVING
171.0,7.116,769.3,5474.3387999999995,934.9683581089398,DRIVING
171.5,7.128,790.6,5635.3968,1009.3022714629876,DRIVING
172.0,7.117,787.7,5606.0609,946.5633712645681,DRIVING
172.5,7.127,781.8,5571.888599999999,894.5136073028594,DRIVING
173.0,7.131,769.9,5490.1569,904.9807666982955,DRIVING
173.5,7.121,764.9,5446.8529,975.4093674915122,DRIVING
174.0,6.849,797.3,5460.7077,906.7312126466356,DRIVING
174.5,6.817,1184.7,8076.0999,924.3286909968557,DRIVING
175.0,6.839,1241.0,8487.199,872.9025762558721,DRIVING
175.5,7.123,782.0,5570.186000000001,899.7395763660197,DRIVING
176.0,7.099,792.1,5623.1179,904.9807666982955,DRIVING
176.5,6.838,1277.7,8736.9126,866.0428576409281,DRIVING
177.0,6.894,1174.1,8094.2454,934.0793937112619,DRIVING
177.5,6.708,1404.9,9424.069200000002,845.626062,DRIVING
178.0,7.098,798.3,5666.3333999999995,962.7359697003179,DRIVING
178.5,6.963,1341.5,9340.8645,794.009892801582,DRIVING
179.0,7.093,1141.0,8093.113,838.0325513697557,DRIVING
179.5,7.106,794.1,5642.8746,858.3580193959875,DRIVING
180.0,7.106,798.1,5671.2986,858.3580193959875,DRIVING
180.5,7.009,771.8,5409.5462,864.3321561175019,DRIVING
181.0,7.085,820.8,5815.3679999999995,904.9807666982955,DRIVING
181.5,7.081,809.0,5728.529,952.8364367989996,DRIVING
182.0,7.28,395.6,2879.9680000000003,870.3270106775354,IDLE
182.5,7.279,386.2,2811.1497999999997,870.3270106775354,IDLE
183.0,7.276,388.4,2825.9984,950.1454432632001,IDLE
183.5,7.276,385.8,2807.0808,927.8684816923877,IDLE
184.0,7.272,394.5,2868.804,958.2298398224355,IDLE
184.5,7.281,387.7,2822.8437,878.065123364382,IDLE
185.0,7.279,386.5,2813.3335,909.3600526668778,IDLE
185.5,7.272,383.8,2790.9936000000002,852.404600512992,IDLE
186.0,7.276,385.3,2803.4428,934.0793937112619,IDLE
186.5,7.28,389.1,2832.648,1034.4002415766324,IDLE
187.0,7.12,390.4,2779.6479999999997,900.6120510554879,IDLE
187.5,7.187,385.3,2769.1511,935.8577453196481,IDLE
188.0,7.188,383.3,2755.1603999999998,836.3497555063757,IDLE
188.5,7.196,384.8,2769.0208,872.9025762558721,IDLE
189.0,7.209,390.7,2816.5562999999997,894.5136073028594,IDLE
189.5,7.211,388.4,2800.7524,857.5062625450379,IDLE
